"Plot Title: 10166267"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,07/26/21 12:36:32 PM,23.196,4477.8,3.05,,
2,07/26/21 06:36:32 PM,19.662,366.0,3.03,,
3,07/27/21 12:36:32 AM,16.713,0.0,3.01,,
4,07/27/21 06:36:32 AM,14.421,419.8,2.99,,
5,07/27/21 12:36:32 PM,18.521,2583.4,3.01,,
6,07/27/21 06:36:32 PM,17.379,570.5,2.99,,
7,07/28/21 12:36:32 AM,15.569,0.0,2.97,,
8,07/28/21 06:36:32 AM,16.999,1463.9,2.97,,
9,07/28/21 12:36:32 PM,22.812,3788.9,3.01,,
10,07/28/21 06:36:32 PM,19.567,118.4,2.99,,
11,07/29/21 12:36:32 AM,17.094,0.0,2.97,,
12,07/29/21 06:36:32 AM,17.284,2755.6,2.95,,
13,07/29/21 12:36:32 PM,24.641,1550.0,3.01,,
14,07/29/21 06:36:32 PM,21.569,333.7,2.97,,
15,07/30/21 12:36:32 AM,18.806,0.0,2.97,,
16,07/30/21 06:36:32 AM,20.043,2411.1,2.95,,
17,07/30/21 12:36:32 PM,23.773,2497.2,2.99,,
18,07/30/21 06:36:32 PM,22.621,215.3,2.97,,
19,07/31/21 12:36:32 AM,20.234,0.0,2.95,,
20,07/31/21 06:36:32 AM,19.472,344.4,2.95,,
21,07/31/21 12:36:32 PM,23.966,2755.6,2.97,,
22,07/31/21 06:36:32 PM,21.187,452.1,2.95,,
23,08/01/21 12:36:32 AM,18.521,0.0,2.93,,
24,08/01/21 06:36:32 AM,18.616,1722.2,2.93,,
25,08/01/21 12:36:32 PM,25.513,4133.4,2.95,,
26,08/01/21 06:36:32 PM,22.142,258.3,2.95,,
27,08/02/21 12:36:32 AM,18.996,0.0,2.93,,
28,08/02/21 06:36:32 AM,19.282,1808.3,2.93,,
29,08/02/21 12:36:32 PM,26.879,3961.1,2.95,,
30,08/02/21 06:36:32 PM,21.760,193.8,2.95,,
31,08/03/21 12:36:32 AM,18.901,0.0,2.93,,
32,08/03/21 06:36:32 AM,18.996,1550.0,2.93,,
33,08/03/21 12:36:32 PM,24.351,4305.6,2.95,,
34,08/03/21 06:36:32 PM,20.615,301.4,2.93,,
35,08/04/21 12:36:32 AM,17.760,0.0,2.91,,
36,08/04/21 06:36:32 AM,17.570,1722.2,2.91,,
37,08/04/21 12:36:32 PM,24.641,4133.4,2.95,,
38,08/04/21 06:36:32 PM,20.805,269.1,2.93,,
39,08/05/21 12:36:32 AM,18.236,0.0,2.91,,
40,08/05/21 06:36:32 AM,16.713,1356.3,2.89,,
41,08/05/21 12:36:32 PM,17.665,764.2,2.91,,
42,08/05/21 06:36:32 PM,14.900,215.3,2.89,,
43,08/06/21 12:36:32 AM,13.558,0.0,2.87,,
44,08/06/21 06:36:32 AM,13.076,1980.6,2.87,,
45,08/06/21 12:36:32 PM,19.282,1550.0,2.91,,
46,08/06/21 06:36:32 PM,16.903,53.8,2.89,,
47,08/07/21 12:36:32 AM,14.230,0.0,2.87,,
48,08/07/21 06:36:32 AM,14.804,1894.5,2.87,,
49,08/07/21 12:36:32 PM,21.091,1636.1,2.89,,
50,08/07/21 06:36:32 PM,17.855,139.9,2.89,,
51,08/08/21 12:36:32 AM,13.365,0.0,2.87,,
52,08/08/21 06:36:32 AM,10.063,1270.1,2.85,,
53,08/08/21 12:36:32 PM,14.517,3788.9,2.87,,
54,08/08/21 06:36:32 PM,12.690,172.2,2.85,,
55,08/09/21 12:36:32 AM,10.553,0.0,2.85,,
56,08/09/21 06:36:32 AM,11.819,2325.0,2.85,,
57,08/09/21 12:36:32 PM,20.424,3788.9,2.87,,
58,08/09/21 06:36:32 PM,17.475,150.7,2.87,,
59,08/10/21 12:36:32 AM,14.804,0.0,2.87,,
60,08/10/21 06:36:32 AM,16.046,3272.2,2.85,,
61,08/10/21 12:36:32 PM,23.388,3788.9,2.89,,
62,08/10/21 06:36:32 PM,20.138,86.1,2.87,,
63,08/11/21 12:36:32 AM,18.616,0.0,2.89,,
64,08/11/21 06:36:32 AM,19.377,2583.4,2.89,,
65,08/11/21 12:36:32 PM,27.665,3616.7,2.91,,
66,08/11/21 06:36:32 PM,23.292,161.5,2.91,,
67,08/12/21 12:36:32 AM,20.424,0.0,2.89,,
68,08/12/21 06:36:32 AM,20.138,1636.1,2.87,,
69,08/12/21 12:36:32 PM,28.953,3788.9,2.93,,
70,08/12/21 06:36:32 PM,23.773,96.9,2.91,,
71,08/13/21 12:36:32 AM,20.805,0.0,2.89,,
72,08/13/21 06:36:32 AM,20.519,1636.1,2.89,,
73,08/13/21 12:36:32 PM,27.665,4477.8,2.91,,
74,08/13/21 06:36:32 PM,22.046,226.0,2.89,,
