"Plot Title: 10166277"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,07/26/21 06:36:32 PM,19.853,322.9,2.89,,
2,07/27/21 12:36:32 AM,16.903,0.0,2.95,,
3,07/27/21 06:36:32 AM,14.038,387.5,2.95,,
4,07/27/21 12:36:32 PM,18.236,2152.8,2.97,,
5,07/27/21 06:36:32 PM,17.094,462.9,2.97,,
6,07/28/21 12:36:32 AM,15.282,0.0,2.95,,
7,07/28/21 06:36:32 AM,16.427,624.3,2.95,,
8,07/28/21 12:36:32 PM,24.448,3616.7,3.01,,
9,07/28/21 06:36:32 PM,19.377,86.1,2.99,,
10,07/29/21 12:36:32 AM,16.903,0.0,2.95,,
11,07/29/21 06:36:32 AM,17.475,1162.5,2.95,,
12,07/29/21 12:36:32 PM,25.610,1022.6,2.99,,
13,07/29/21 06:36:32 PM,21.569,258.3,2.97,,
14,07/30/21 12:36:32 AM,18.901,0.0,2.97,,
15,07/30/21 06:36:32 AM,19.948,1377.8,2.95,,
16,07/30/21 12:36:32 PM,23.388,1808.3,2.99,,
17,07/30/21 06:36:32 PM,22.621,172.2,2.97,,
18,07/31/21 12:36:32 AM,20.329,0.0,2.95,,
19,07/31/21 06:36:32 AM,18.521,279.9,2.95,,
20,07/31/21 12:36:32 PM,23.388,2325.0,2.97,,
21,07/31/21 06:36:32 PM,20.615,430.6,2.95,,
22,08/01/21 12:36:32 AM,18.140,0.0,2.93,,
23,08/01/21 06:36:32 AM,17.950,1097.9,2.93,,
24,08/01/21 12:36:32 PM,27.272,4477.8,2.97,,
25,08/01/21 06:36:32 PM,21.951,193.8,2.95,,
26,08/02/21 12:36:32 AM,18.806,0.0,2.93,,
27,08/02/21 06:36:32 AM,18.711,1173.3,2.93,,
28,08/02/21 12:36:32 PM,27.961,3961.1,2.97,,
29,08/02/21 06:36:32 PM,21.473,172.2,2.93,,
30,08/03/21 12:36:32 AM,18.711,0.0,2.93,,
31,08/03/21 06:36:32 AM,18.140,947.2,2.91,,
32,08/03/21 12:36:32 PM,25.416,4133.4,2.93,,
33,08/03/21 06:36:32 PM,20.615,247.6,2.91,,
34,08/04/21 12:36:32 AM,17.570,0.0,2.91,,
35,08/04/21 06:36:32 AM,16.903,1097.9,2.89,,
36,08/04/21 12:36:32 PM,25.610,4133.4,2.93,,
37,08/04/21 06:36:32 PM,20.805,204.5,2.91,,
38,08/05/21 12:36:32 AM,17.950,0.0,2.89,,
39,08/05/21 06:36:32 AM,16.046,861.1,2.87,,
40,08/05/21 12:36:32 PM,17.094,688.9,2.87,,
41,08/05/21 06:36:32 PM,14.421,172.2,2.85,,
42,08/06/21 12:36:32 AM,13.173,0.0,2.83,,
43,08/06/21 06:36:32 AM,12.594,1097.9,2.83,,
44,08/06/21 12:36:32 PM,19.948,1808.3,2.85,,
45,08/06/21 06:36:32 PM,16.713,21.5,2.83,,
46,08/07/21 12:36:32 AM,14.038,0.0,2.83,,
47,08/07/21 06:36:32 AM,14.134,1097.9,2.81,,
48,08/07/21 12:36:32 PM,21.664,3961.1,2.83,,
49,08/07/21 06:36:32 PM,18.045,75.3,2.83,,
50,08/08/21 12:36:32 AM,13.076,0.0,2.79,,
51,08/08/21 06:36:32 AM,9.176,753.5,2.75,Logged,
52,08/08/21 12:36:32 PM,16.046,3616.7,2.77,,
53,08/08/21 06:36:32 PM,12.497,107.6,2.75,,
54,08/09/21 12:36:32 AM,10.161,0.0,2.72,,
55,08/09/21 06:36:32 AM,11.041,1119.5,2.72,,
56,08/09/21 12:36:32 PM,22.142,3444.5,2.79,,
57,08/09/21 06:36:32 PM,17.760,86.1,2.77,,
58,08/10/21 12:36:32 AM,14.709,0.0,2.75,,
59,08/10/21 06:36:32 AM,15.473,1151.7,2.75,,
60,08/10/21 12:36:32 PM,24.738,3272.2,2.81,,
61,08/10/21 06:36:32 PM,20.519,43.1,2.79,,
62,08/11/21 12:36:32 AM,18.616,0.0,2.79,,
63,08/11/21 06:36:32 AM,18.996,1033.3,2.79,,
64,08/11/21 12:36:32 PM,28.060,3272.2,2.83,,
65,08/11/21 06:36:32 PM,23.581,107.6,2.81,,
66,08/12/21 12:36:32 AM,20.519,0.0,2.79,,
67,08/12/21 06:36:32 AM,19.948,861.1,2.79,,
68,08/12/21 12:36:32 PM,29.152,3272.2,2.83,,
69,08/12/21 06:36:32 PM,23.869,64.6,2.81,,
70,08/13/21 12:36:32 AM,20.901,0.0,2.81,,
71,08/13/21 06:36:32 AM,20.234,839.6,2.79,,
72,08/13/21 12:36:32 PM,27.862,4133.4,2.83,,
73,08/13/21 06:36:32 PM,22.046,172.2,2.81,,
74,08/14/21 12:36:32 AM,18.996,0.0,2.81,,
75,08/14/21 06:36:32 AM,18.616,861.1,2.79,,
76,08/14/21 12:36:32 PM,26.781,2927.8,2.83,,
77,08/14/21 06:36:32 PM,23.100,172.2,2.83,,
78,08/15/21 12:36:32 AM,19.377,0.0,2.83,,
79,08/15/21 06:36:32 AM,19.282,914.9,2.83,,
80,08/15/21 12:36:32 PM,26.292,3444.5,2.83,,
81,08/15/21 06:36:32 PM,20.996,107.6,2.81,,
82,08/16/21 12:36:32 AM,16.999,0.0,2.81,,
83,08/16/21 06:36:32 AM,16.618,1033.3,2.79,,
