"Plot Title: 10166296"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Good Battery","Bad Battery","End Of File"
1,07/27/21 12:36:32 PM,20.138,4477.8,3.05,Logged,,
2,07/27/21 06:36:32 PM,20.519,3788.9,3.03,,,
3,07/28/21 12:36:32 AM,17.189,0.0,3.01,,,
4,07/28/21 06:36:32 AM,17.570,473.6,3.01,,,
5,07/28/21 12:36:32 PM,25.708,4994.5,3.03,,,
6,07/28/21 06:36:32 PM,24.062,5166.7,3.03,,,
7,07/29/21 12:36:32 AM,19.948,0.0,2.99,,,
8,07/29/21 06:36:32 AM,19.758,333.7,2.97,,,
9,07/29/21 12:36:32 PM,28.853,3616.7,3.03,,,
10,07/29/21 06:36:32 PM,25.416,2927.8,3.01,,,
11,07/30/21 12:36:32 AM,22.142,0.0,2.99,,,
12,07/30/21 06:36:32 AM,21.951,1022.6,2.97,,,
13,07/30/21 12:36:32 PM,26.977,3100.0,2.99,,,
14,07/30/21 06:36:32 PM,26.097,398.3,2.99,,,
15,07/31/21 12:36:32 AM,23.966,0.0,2.99,,,
16,07/31/21 06:36:32 AM,22.908,602.8,2.97,,,
17,07/31/21 12:36:32 PM,26.488,3788.9,2.97,,,
18,07/31/21 06:36:32 PM,23.196,1119.5,2.97,,,
19,08/01/21 12:36:32 AM,19.853,0.0,2.93,,,
20,08/01/21 06:36:32 AM,19.472,602.8,2.95,,,
21,08/01/21 12:36:32 PM,27.764,7233.4,2.97,,,
22,08/01/21 06:36:32 PM,25.028,2497.2,2.95,,,
23,08/02/21 12:36:32 AM,22.142,0.0,2.95,,,
24,08/02/21 06:36:32 AM,22.908,914.9,2.95,,,
25,08/02/21 12:36:32 PM,29.853,5166.7,2.95,,,
26,08/02/21 06:36:32 PM,24.931,667.4,2.97,,,
27,08/03/21 12:36:32 AM,20.996,0.0,2.93,,,
28,08/03/21 06:36:32 AM,20.710,656.6,2.91,,,
29,08/03/21 12:36:32 PM,26.781,5166.7,2.95,,,
30,08/03/21 06:36:32 PM,22.908,1377.8,2.93,,,
31,08/04/21 12:36:32 AM,19.187,0.0,2.91,,,
32,08/04/21 06:36:32 AM,18.521,635.1,2.91,,,
